"","Var1","Var2","cor","p","direction","new_column"
"1026","s__Acetivibrio_thermocellus","s__Coprococcus_comes",0.233658771441965,0,"1","Bacter_Bacter"
"1027","s__Acetivibrio_thermocellus","s__Coprococcus_eutactus",0.262606391057164,0,"1","Bacter_Bacter"
"1028","s__Acetivibrio_thermocellus","s__Coprococcus_sp._ART55",0.250557770133897,0,"1","Bacter_Bacter"
"1029","s__Acetivibrio_thermocellus","s__Dorea_longicatena",0.147200713882446,0,"1","Bacter_Bacter"
"1030","s__Acetivibrio_thermocellus","s__Eubacterium_sp._MSJ-33",0.274393201442473,0,"1","Bacter_Bacter"
"1031","s__Acetivibrio_thermocellus","s__Eubacterium_sp._c-25",0.303252406620251,0,"1","Bacter_Bacter"
"1032","s__Acetivibrio_thermocellus","s__Faecalibacterium_prausnitzii",-0.138530730481173,0.01,"-1","Bacter_Bacter"
"1033","s__Acetivibrio_thermocellus","s__Faecalitalea_cylindroides",0.234513599788513,0,"1","Bacter_Bacter"
"1034","s__Acetivibrio_thermocellus","s__Klebsiella_pneumoniae",0.17394163885885,0,"1","Bacter_Bacter"
"1035","s__Acetivibrio_thermocellus","s__Lachnoclostridium_phocaeense",0.297375864942791,0,"1","Bacter_Bacter"
"1036","s__Acetivibrio_thermocellus","s__Lacrimispora_saccharolytica",0.224543874576755,0,"1","Bacter_Bacter"
"1037","s__Acetivibrio_thermocellus","s__Mageeibacillus_indolicus",0.279739284558761,0,"1","Bacter_Bacter"
"1038","s__Acetivibrio_thermocellus","s__Olsenella_timonensis",0.239276607174108,0,"1","Bacter_Bacter"
"1039","s__Acetivibrio_thermocellus","s__Paenibacillus_larvae",0.359287711522663,0,"1","Bacter_Bacter"
"1040","s__Acetivibrio_thermocellus","s__Pseudobutyrivibrio_xylanivorans",0.245894589462727,0,"1","Bacter_Bacter"
"1041","s__Acetivibrio_thermocellus","s__Roseburia_hominis",0.181189501814827,0,"1","Bacter_Bacter"
"1042","s__Acetivibrio_thermocellus","s__Ruminococcus_albus",0.355283375059378,0,"1","Bacter_Bacter"
"1043","s__Acetivibrio_thermocellus","s__Ruminococcus_bicirculans",0.148212706213645,0,"1","Bacter_Bacter"
"1044","s__Acetivibrio_thermocellus","s__Ruminococcus_bovis",0.187784828447617,0,"1","Bacter_Bacter"
"1045","s__Acetivibrio_thermocellus","s__Ruminococcus_champanellensis",0.293071498660397,0,"1","Bacter_Bacter"
"1046","s__Acetivibrio_thermocellus","s__Vescimonas_fastidiosa",0.205277634605251,0,"1","Bacter_Bacter"
"1047","s__Adlercreutzia_equolifaciens","Saccharomycodes ludwigii",-0.155477223255163,0,"-1","Bacter_fungi"
"1048","s__Adlercreutzia_equolifaciens","Stemphylium lycopersici",-0.157624206905959,0,"-1","Bacter_fungi"
"1049","s__Adlercreutzia_equolifaciens","Talaromyces amestolkiae",-0.178358662400498,0,"-1","Bacter_fungi"
"1050","s__Adlercreutzia_equolifaciens","Talaromyces marneffei",-0.183724450833856,0,"-1","Bacter_fungi"
"1051","s__Adlercreutzia_equolifaciens","Torulaspora globosa",-0.119981055360276,0.01,"-1","Bacter_fungi"
"1052","s__Adlercreutzia_equolifaciens","s__Adlercreutzia_hattorii",0.771519318429705,0,"1","Bacter_Bacter"
"1053","s__Adlercreutzia_equolifaciens","s__Bifidobacterium_adolescentis",0.125299579565793,0.02,"1","Bacter_Bacter"
"1054","s__Adlercreutzia_equolifaciens","s__Blautia_pseudococcoides",-0.13721522399964,0.02,"-1","Bacter_Bacter"
"1055","s__Adlercreutzia_equolifaciens","s__Collinsella_aerofaciens",0.177785050601695,0.01,"1","Bacter_Bacter"
"1056","s__Edwardsiella_anguillarum","s__Adlercreutzia_equolifaciens",0.129955243023479,0,"1","Bacter_Bacter"
"1057","s__Adlercreutzia_equolifaciens","s__Faecalibacterium_duncaniae",0.171793144345337,0.02,"1","Bacter_Bacter"
"1058","s__Adlercreutzia_equolifaciens","s__Faecalitalea_cylindroides",0.161842986647996,0.01,"1","Bacter_Bacter"
"1059","s__Adlercreutzia_equolifaciens","s__Lacrimispora_saccharolytica",-0.112456039586892,0,"-1","Bacter_Bacter"
"1060","s__Adlercreutzia_equolifaciens","s__Odoribacter_splanchnicus",0.235027405970291,0,"1","Bacter_Bacter"
"1061","s__Olsenella_timonensis","s__Adlercreutzia_equolifaciens",0.173491049040848,0,"1","Bacter_Bacter"
"1062","s__Adlercreutzia_equolifaciens","s__Ruminococcus_bicirculans",0.136336752690789,0.02,"1","Bacter_Bacter"
"1063","s__Adlercreutzia_equolifaciens","s__Ruminococcus_champanellensis",0.193683898479753,0,"1","Bacter_Bacter"
"1064","s__Starkeya_novella","s__Adlercreutzia_equolifaciens",0.293284339158283,0,"1","Bacter_Bacter"
"1065","s__Adlercreutzia_equolifaciens","s__Vescimonas_coprocola",0.366851120511113,0,"1","Bacter_Bacter"
"1066","s__Adlercreutzia_equolifaciens","s__Vescimonas_fastidiosa",0.381127425151274,0,"1","Bacter_Bacter"
"1067","s__Adlercreutzia_hattorii","Saccharomycodes ludwigii",-0.148247117717827,0,"-1","Bacter_fungi"
"1068","s__Adlercreutzia_hattorii","Stemphylium lycopersici",-0.157850609649913,0,"-1","Bacter_fungi"
"1069","s__Adlercreutzia_hattorii","Talaromyces amestolkiae",-0.153397934227559,0,"-1","Bacter_fungi"
"1070","s__Adlercreutzia_hattorii","Talaromyces marneffei",-0.148741812004453,0.02,"-1","Bacter_fungi"
"1071","s__Adlercreutzia_hattorii","Torulaspora globosa",-0.112146006628827,0.02,"-1","Bacter_fungi"
"1072","s__Adlercreutzia_hattorii","s__Bifidobacterium_adolescentis",0.171335853218293,0,"1","Bacter_Bacter"
"1073","s__Blautia_pseudococcoides","s__Adlercreutzia_hattorii",-0.224762182253453,0,"-1","Bacter_Bacter"
"1074","s__Adlercreutzia_hattorii","s__Collinsella_aerofaciens",0.188864877959795,0,"1","Bacter_Bacter"
"1075","s__Edwardsiella_anguillarum","s__Adlercreutzia_hattorii",0.180278522310418,0,"1","Bacter_Bacter"
"1076","s__Adlercreutzia_hattorii","s__Faecalibacillus_intestinalis",0.193798421283162,0,"1","Bacter_Bacter"
"1077","s__Adlercreutzia_hattorii","s__Faecalibacterium_duncaniae",0.248760796875902,0,"1","Bacter_Bacter"
"1078","s__Adlercreutzia_hattorii","s__Faecalibacterium_prausnitzii",0.178967523635244,0.02,"1","Bacter_Bacter"
"1079","s__Adlercreutzia_hattorii","s__Lachnospira_eligens",0.121534961491961,0.04,"1","Bacter_Bacter"
"1080","s__Lacrimispora_saccharolytica","s__Adlercreutzia_hattorii",-0.138404969654217,0.01,"-1","Bacter_Bacter"
"1081","s__Mageeibacillus_indolicus","s__Adlercreutzia_hattorii",0.116598974336415,0.02,"1","Bacter_Bacter"
"1082","s__Adlercreutzia_hattorii","s__Odoribacter_splanchnicus",0.201011060679431,0,"1","Bacter_Bacter"
"1083","s__Olsenella_timonensis","s__Adlercreutzia_hattorii",0.151108623571636,0.03,"1","Bacter_Bacter"
"1084","s__Ruminococcus_champanellensis","s__Adlercreutzia_hattorii",0.145824926808388,0.01,"1","Bacter_Bacter"
"1085","s__Starkeya_novella","s__Adlercreutzia_hattorii",0.226756686977363,0,"1","Bacter_Bacter"
"1086","s__Adlercreutzia_hattorii","s__Vescimonas_coprocola",0.36092421103844,0,"1","Bacter_Bacter"
"1087","s__Adlercreutzia_hattorii","s__Vescimonas_fastidiosa",0.33606574956369,0,"1","Bacter_Bacter"
"1088","s__Anaerostipes_hadrus","Sporothrix brasiliensis",-0.135864725797782,0.01,"-1","Bacter_fungi"
"1089","s__Anaerostipes_hadrus","Stachybotrys chartarum",-0.188880742889193,0,"-1","Bacter_fungi"
"1090","s__Anaerostipes_hadrus","Stemphylium lycopersici",-0.127750465139871,0.04,"-1","Bacter_fungi"
"1091","s__Anaerostipes_hadrus","Talaromyces amestolkiae",0.154389004267551,0,"1","Bacter_fungi"
"1092","s__Anaerostipes_hadrus","Tolypocladium paradoxum",-0.138904945379796,0.02,"-1","Bacter_fungi"
"1093","s__Anaerostipes_hadrus","s__Bifidobacterium_adolescentis",0.141995972626027,0,"1","Bacter_Bacter"
"1094","s__Blautia_pseudococcoides","s__Anaerostipes_hadrus",0.171214479966941,0,"1","Bacter_Bacter"
"1095","s__Butyrivibrio_hungatei","s__Anaerostipes_hadrus",0.383645152945319,0,"1","Bacter_Bacter"
"1096","s__Anaerostipes_hadrus","s__Coprococcus_comes",0.38101544080495,0,"1","Bacter_Bacter"
"1097","s__Coprococcus_eutactus","s__Anaerostipes_hadrus",0.331305740143091,0,"1","Bacter_Bacter"
"1098","s__Coprococcus_sp._ART55","s__Anaerostipes_hadrus",0.231448501219513,0,"1","Bacter_Bacter"
"1099","s__Anaerostipes_hadrus","s__Dorea_longicatena",0.38995134842166,0,"1","Bacter_Bacter"
"1100","s__Eubacterium_sp._MSJ-33","s__Anaerostipes_hadrus",0.142995978664551,0.03,"1","Bacter_Bacter"
"1101","s__Eubacterium_sp._c-25","s__Anaerostipes_hadrus",0.179385708091688,0.01,"1","Bacter_Bacter"
"1102","s__Faecalibacillus_intestinalis","s__Anaerostipes_hadrus",0.211891442438226,0,"1","Bacter_Bacter"
"1103","s__Anaerostipes_hadrus","s__Lachnospira_eligens",0.267650345886986,0,"1","Bacter_Bacter"
"1104","s__Lacrimispora_saccharolytica","s__Anaerostipes_hadrus",0.149652831633489,0.01,"1","Bacter_Bacter"
"1105","s__Ligilactobacillus_ruminis","s__Anaerostipes_hadrus",0.129264572064452,0.02,"1","Bacter_Bacter"
"1106","s__Olsenella_timonensis","s__Anaerostipes_hadrus",-0.149220591852273,0,"-1","Bacter_Bacter"
"1107","s__Pseudobutyrivibrio_xylanivorans","s__Anaerostipes_hadrus",0.421879163059595,0,"1","Bacter_Bacter"
"1108","s__Anaerostipes_hadrus","s__Roseburia_hominis",0.233508557496094,0,"1","Bacter_Bacter"
"1109","s__Ruminococcus_bovis","s__Anaerostipes_hadrus",0.139690473583883,0.03,"1","Bacter_Bacter"
"1110","s__Ruminococcus_champanellensis","s__Anaerostipes_hadrus",-0.146905421008793,0.03,"-1","Bacter_Bacter"
"1111","s__Starkeya_novella","s__Anaerostipes_hadrus",-0.149541221586194,0.04,"-1","Bacter_Bacter"
"1112","s__Vescimonas_fastidiosa","s__Anaerostipes_hadrus",-0.176394769854336,0,"-1","Bacter_Bacter"
"1113","s__Bacillus_amyloliquefaciens","Talaromyces amestolkiae",-0.239043458751912,0,"-1","Bacter_fungi"
"1114","s__Bacillus_amyloliquefaciens","Talaromyces marneffei",-0.116969309872946,0.03,"-1","Bacter_fungi"
"1115","s__Bacillus_amyloliquefaciens","Tolypocladium paradoxum",-0.14368692263874,0.02,"-1","Bacter_fungi"
"1116","s__Bacillus_amyloliquefaciens","s__Clostridium_novyi",0.262784620240001,0,"1","Bacter_Bacter"
"1117","s__Bacillus_amyloliquefaciens","s__Coprococcus_sp._ART55",0.191022078122101,0,"1","Bacter_Bacter"
"1118","s__Edwardsiella_anguillarum","s__Bacillus_amyloliquefaciens",0.122774378056493,0.03,"1","Bacter_Bacter"
"1119","s__Bacillus_amyloliquefaciens","s__Eubacterium_sp._MSJ-33",0.140720743162121,0.01,"1","Bacter_Bacter"
"1120","s__Bacillus_amyloliquefaciens","s__Eubacterium_sp._c-25",0.194679571744537,0.01,"1","Bacter_Bacter"
"1121","s__Bacillus_amyloliquefaciens","s__Faecalitalea_cylindroides",0.202218232606963,0,"1","Bacter_Bacter"
"1122","s__Bacillus_amyloliquefaciens","s__Klebsiella_pneumoniae",0.123998744920956,0.03,"1","Bacter_Bacter"
"1123","s__Bacillus_amyloliquefaciens","s__Lachnoclostridium_phocaeense",0.201872253215326,0,"1","Bacter_Bacter"
"1124","s__Bacillus_amyloliquefaciens","s__Mageeibacillus_indolicus",0.124978525007721,0.04,"1","Bacter_Bacter"
"1125","s__Bacillus_amyloliquefaciens","s__Olsenella_timonensis",0.207284367621098,0,"1","Bacter_Bacter"
"1126","s__Bacillus_amyloliquefaciens","s__Paenibacillus_larvae",0.273757159119359,0,"1","Bacter_Bacter"
"1127","s__Bacillus_amyloliquefaciens","s__Ruminococcus_albus",0.265384693393771,0,"1","Bacter_Bacter"
"1128","s__Bacillus_amyloliquefaciens","s__Ruminococcus_bicirculans",0.140438239219305,0.01,"1","Bacter_Bacter"
"1129","s__Bacillus_amyloliquefaciens","s__Ruminococcus_bovis",0.176790483037218,0.01,"1","Bacter_Bacter"
"1130","s__Bacillus_amyloliquefaciens","s__Ruminococcus_champanellensis",0.220006509568827,0,"1","Bacter_Bacter"
"1131","s__Bacillus_amyloliquefaciens","s__Starkeya_novella",0.199250171781834,0,"1","Bacter_Bacter"
"1132","s__Bacillus_amyloliquefaciens","s__Vescimonas_coprocola",0.164658507849651,0,"1","Bacter_Bacter"
"1133","s__Bacillus_amyloliquefaciens","s__Vescimonas_fastidiosa",0.179181644880637,0,"1","Bacter_Bacter"
"1134","s__Bifidobacterium_adolescentis","Saccharomycodes ludwigii",-0.138682492017315,0,"-1","Bacter_fungi"
"1135","s__Bifidobacterium_adolescentis","Stemphylium lycopersici",-0.11648977355241,0.01,"-1","Bacter_fungi"
"1136","s__Bifidobacterium_adolescentis","Talaromyces marneffei",-0.197964550955791,0,"-1","Bacter_fungi"
"1137","s__Bifidobacterium_adolescentis","s__Collinsella_aerofaciens",0.350680794087985,0,"1","Bacter_Bacter"
"1138","s__Bifidobacterium_adolescentis","s__Coprococcus_comes",0.2007023508077,0,"1","Bacter_Bacter"
"1139","s__Coprococcus_sp._ART55","s__Bifidobacterium_adolescentis",0.159977534090644,0.02,"1","Bacter_Bacter"
"1140","s__Eubacterium_sp._MSJ-33","s__Bifidobacterium_adolescentis",0.12292893621871,0.04,"1","Bacter_Bacter"
"1141","s__Bifidobacterium_adolescentis","s__Ruminococcus_bicirculans",0.141131826886924,0.01,"1","Bacter_Bacter"
"1142","s__Blautia_pseudococcoides","Saccharomycodes ludwigii",0.119873072262976,0.03,"1","Bacter_fungi"
"1143","s__Blautia_pseudococcoides","Stachybotrys chartarum",-0.185542314233886,0,"-1","Bacter_fungi"
"1144","s__Blautia_pseudococcoides","Stemphylium lycopersici",0.129141090729569,0.01,"1","Bacter_fungi"
"1145","s__Blautia_pseudococcoides","Tolypocladium capitatum",-0.145457453616761,0,"-1","Bacter_fungi"
"1146","s__Blautia_pseudococcoides","Tolypocladium paradoxum",-0.225407223700279,0,"-1","Bacter_fungi"
"1147","s__Butyrivibrio_hungatei","s__Blautia_pseudococcoides",0.44931989316989,0,"1","Bacter_Bacter"
"1148","s__Clostridium_novyi","s__Blautia_pseudococcoides",0.296459421892506,0,"1","Bacter_Bacter"
"1149","s__Blautia_pseudococcoides","s__Collinsella_aerofaciens",-0.214155035226193,0,"-1","Bacter_Bacter"
"1150","s__Blautia_pseudococcoides","s__Coprococcus_comes",0.205072784477652,0.01,"1","Bacter_Bacter"
"1151","s__Blautia_pseudococcoides","s__Coprococcus_eutactus",0.213591079961759,0,"1","Bacter_Bacter"
"1152","s__Blautia_pseudococcoides","s__Dorea_longicatena",0.273546179415,0,"1","Bacter_Bacter"
"1153","s__Edwardsiella_anguillarum","s__Blautia_pseudococcoides",-0.227529680769447,0,"-1","Bacter_Bacter"
"1154","s__Blautia_pseudococcoides","s__Eubacterium_sp._c-25",0.562528972168938,0,"1","Bacter_Bacter"
"1155","s__Blautia_pseudococcoides","s__Faecalibacterium_duncaniae",-0.353959229180688,0,"-1","Bacter_Bacter"
"1156","s__Blautia_pseudococcoides","s__Faecalibacterium_prausnitzii",-0.390201802086388,0,"-1","Bacter_Bacter"
"1157","s__Blautia_pseudococcoides","s__Faecalitalea_cylindroides",0.223455490864468,0,"1","Bacter_Bacter"
"1158","s__Blautia_pseudococcoides","s__Klebsiella_pneumoniae",0.237708248256748,0,"1","Bacter_Bacter"
"1159","s__Blautia_pseudococcoides","s__Lachnoclostridium_phocaeense",0.521091536822886,0,"1","Bacter_Bacter"
"1160","s__Lacrimispora_saccharolytica","s__Blautia_pseudococcoides",0.675225738277241,0,"1","Bacter_Bacter"
"1161","s__Blautia_pseudococcoides","s__Odoribacter_splanchnicus",-0.249552061008399,0,"-1","Bacter_Bacter"
"1162","s__Blautia_pseudococcoides","s__Paenibacillus_larvae",0.230724104951241,0,"1","Bacter_Bacter"
"1163","s__Pseudobutyrivibrio_xylanivorans","s__Blautia_pseudococcoides",0.332376921255793,0,"1","Bacter_Bacter"
"1164","s__Blautia_pseudococcoides","s__Roseburia_hominis",0.201754924516858,0,"1","Bacter_Bacter"
"1165","s__Ruminococcus_albus","s__Blautia_pseudococcoides",0.178869924689225,0,"1","Bacter_Bacter"
"1166","s__Starkeya_novella","s__Blautia_pseudococcoides",-0.239686538924406,0,"-1","Bacter_Bacter"
"1167","s__Blautia_pseudococcoides","s__Vescimonas_coprocola",-0.305613967973255,0,"-1","Bacter_Bacter"
"1168","s__Blautia_pseudococcoides","s__Vescimonas_fastidiosa",-0.231614974893315,0,"-1","Bacter_Bacter"
"1169","s__Butyrivibrio_hungatei","Sporothrix brasiliensis",-0.230848748356792,0,"-1","Bacter_fungi"
"1170","s__Butyrivibrio_hungatei","Stachybotrys chartarum",-0.280472395642476,0,"-1","Bacter_fungi"
"1171","s__Butyrivibrio_hungatei","Tolypocladium capitatum",-0.184697554299199,0,"-1","Bacter_fungi"
"1172","s__Butyrivibrio_hungatei","Tolypocladium paradoxum",-0.355459855693177,0,"-1","Bacter_fungi"
"1173","s__Clostridium_novyi","s__Butyrivibrio_hungatei",0.396434866238722,0,"1","Bacter_Bacter"
"1174","s__Butyrivibrio_hungatei","s__Coprococcus_comes",0.449729150808042,0,"1","Bacter_Bacter"
"1175","s__Butyrivibrio_hungatei","s__Coprococcus_eutactus",0.617268991755182,0,"1","Bacter_Bacter"
"1176","s__Butyrivibrio_hungatei","s__Coprococcus_sp._ART55",0.419841720782777,0,"1","Bacter_Bacter"
"1177","s__Butyrivibrio_hungatei","s__Dorea_longicatena",0.379397836947754,0,"1","Bacter_Bacter"
"1178","s__Edwardsiella_anguillarum","s__Butyrivibrio_hungatei",-0.117526110116236,0.03,"-1","Bacter_Bacter"
"1179","s__Butyrivibrio_hungatei","s__Eubacterium_sp._MSJ-33",0.407515671590727,0,"1","Bacter_Bacter"
"1180","s__Butyrivibrio_hungatei","s__Eubacterium_sp._c-25",0.288004309836611,0,"1","Bacter_Bacter"
"1181","s__Butyrivibrio_hungatei","s__Klebsiella_pneumoniae",0.161771350624326,0,"1","Bacter_Bacter"
"1182","s__Butyrivibrio_hungatei","s__Lachnoclostridium_phocaeense",0.197816147176698,0,"1","Bacter_Bacter"
"1183","s__Butyrivibrio_hungatei","s__Lachnospira_eligens",0.399942915494633,0,"1","Bacter_Bacter"
"1184","s__Butyrivibrio_hungatei","s__Lacrimispora_saccharolytica",0.350817806121044,0,"1","Bacter_Bacter"
"1185","s__Ligilactobacillus_ruminis","s__Butyrivibrio_hungatei",0.304277523316615,0,"1","Bacter_Bacter"
"1186","s__Mageeibacillus_indolicus","s__Butyrivibrio_hungatei",0.14200810639895,0.04,"1","Bacter_Bacter"
"1187","s__Butyrivibrio_hungatei","s__Paenibacillus_larvae",0.236577525763404,0,"1","Bacter_Bacter"
"1188","s__Butyrivibrio_hungatei","s__Pseudobutyrivibrio_xylanivorans",0.734565423139585,0,"1","Bacter_Bacter"
"1189","s__Butyrivibrio_hungatei","s__Roseburia_hominis",0.460097446270694,0,"1","Bacter_Bacter"
"1190","s__Ruminococcus_albus","s__Butyrivibrio_hungatei",0.199747858285108,0,"1","Bacter_Bacter"
"1191","s__Butyrivibrio_hungatei","s__Ruminococcus_bovis",0.170029764298882,0,"1","Bacter_Bacter"
"1192","s__Butyrivibrio_hungatei","s__Vescimonas_coprocola",-0.210309551599581,0,"-1","Bacter_Bacter"
"1193","s__Butyrivibrio_hungatei","s__Vescimonas_fastidiosa",-0.185471462712367,0,"-1","Bacter_Bacter"
"1194","s__Clostridium_novyi","Stachybotrys chartarum",-0.126047442593489,0,"-1","Bacter_fungi"
"1195","s__Clostridium_novyi","Tolypocladium capitatum",-0.123237810822002,0,"-1","Bacter_fungi"
"1196","s__Clostridium_novyi","Tolypocladium paradoxum",-0.295732965594807,0,"-1","Bacter_fungi"
"1197","s__Clostridium_novyi","s__Coprococcus_comes",0.207493926093147,0,"1","Bacter_Bacter"
"1198","s__Clostridium_novyi","s__Coprococcus_eutactus",0.322460960499839,0,"1","Bacter_Bacter"
"1199","s__Clostridium_novyi","s__Coprococcus_sp._ART55",0.327347630556204,0,"1","Bacter_Bacter"
"1200","s__Clostridium_novyi","s__Dorea_longicatena",0.186789805568781,0,"1","Bacter_Bacter"
"1201","s__Clostridium_novyi","s__Eubacterium_sp._MSJ-33",0.306029941575846,0,"1","Bacter_Bacter"
"1202","s__Clostridium_novyi","s__Eubacterium_sp._c-25",0.235638542083887,0,"1","Bacter_Bacter"
"1203","s__Clostridium_novyi","s__Faecalibacillus_intestinalis",0.118733842993168,0.02,"1","Bacter_Bacter"
"1204","s__Clostridium_novyi","s__Faecalibacterium_duncaniae",-0.144683875559293,0.01,"-1","Bacter_Bacter"
"1205","s__Clostridium_novyi","s__Faecalitalea_cylindroides",0.130803129709153,0.03,"1","Bacter_Bacter"
"1206","s__Clostridium_novyi","s__Klebsiella_pneumoniae",0.19345926211531,0,"1","Bacter_Bacter"
"1207","s__Clostridium_novyi","s__Lachnoclostridium_phocaeense",0.260483611089112,0,"1","Bacter_Bacter"
"1208","s__Clostridium_novyi","s__Lachnospira_eligens",0.307056384095167,0,"1","Bacter_Bacter"
"1209","s__Clostridium_novyi","s__Lacrimispora_saccharolytica",0.227961848827418,0,"1","Bacter_Bacter"
"1210","s__Ligilactobacillus_ruminis","s__Clostridium_novyi",0.158748095829545,0,"1","Bacter_Bacter"
"1211","s__Mageeibacillus_indolicus","s__Clostridium_novyi",0.21317681293715,0,"1","Bacter_Bacter"
"1212","s__Clostridium_novyi","s__Odoribacter_splanchnicus",-0.21905052038485,0,"-1","Bacter_Bacter"
"1213","s__Clostridium_novyi","s__Paenibacillus_larvae",0.403683355779679,0,"1","Bacter_Bacter"
"1214","s__Clostridium_novyi","s__Pseudobutyrivibrio_xylanivorans",0.426584387841615,0,"1","Bacter_Bacter"
"1215","s__Clostridium_novyi","s__Roseburia_hominis",0.236077962576832,0.01,"1","Bacter_Bacter"
"1216","s__Clostridium_novyi","s__Ruminococcus_albus",0.264967863015637,0,"1","Bacter_Bacter"
"1217","s__Clostridium_novyi","s__Ruminococcus_bicirculans",0.130186066160382,0.02,"1","Bacter_Bacter"
"1218","s__Clostridium_novyi","s__Ruminococcus_bovis",0.219220807617812,0,"1","Bacter_Bacter"
"1219","s__Collinsella_aerofaciens","Saccharomycodes ludwigii",-0.129103258262086,0,"-1","Bacter_fungi"
"1220","s__Collinsella_aerofaciens","Stachybotrys chartarum",0.124028120533255,0.01,"1","Bacter_fungi"
"1221","s__Collinsella_aerofaciens","Talaromyces marneffei",-0.198889447265289,0,"-1","Bacter_fungi"
"1222","s__Collinsella_aerofaciens","Torulaspora globosa",-0.107477398433459,0.03,"-1","Bacter_fungi"
"1223","s__Coprococcus_comes","s__Collinsella_aerofaciens",0.160543104400559,0.04,"1","Bacter_Bacter"
"1224","s__Faecalibacterium_duncaniae","s__Collinsella_aerofaciens",0.165724823026395,0.03,"1","Bacter_Bacter"
"1225","s__Lacrimispora_saccharolytica","s__Collinsella_aerofaciens",-0.144471120199635,0.01,"-1","Bacter_Bacter"
"1226","s__Olsenella_timonensis","s__Collinsella_aerofaciens",0.293779129805218,0,"1","Bacter_Bacter"
"1227","s__Ruminococcus_champanellensis","s__Collinsella_aerofaciens",0.113511914149157,0.02,"1","Bacter_Bacter"
"1228","s__Starkeya_novella","s__Collinsella_aerofaciens",0.234178455694534,0,"1","Bacter_Bacter"
"1229","s__Vescimonas_coprocola","s__Collinsella_aerofaciens",0.279032449925928,0,"1","Bacter_Bacter"
"1230","s__Vescimonas_fastidiosa","s__Collinsella_aerofaciens",0.236944397916105,0,"1","Bacter_Bacter"
"1231","s__Coprococcus_comes","Sporothrix brasiliensis",-0.172353680298347,0,"-1","Bacter_fungi"
"1232","s__Coprococcus_comes","Stachybotrys chartarum",-0.125555760004161,0.01,"-1","Bacter_fungi"
"1233","s__Coprococcus_comes","Tolypocladium paradoxum",-0.268218931372004,0,"-1","Bacter_fungi"
"1234","s__Coprococcus_eutactus","s__Coprococcus_comes",0.373081737947303,0,"1","Bacter_Bacter"
"1235","s__Coprococcus_sp._ART55","s__Coprococcus_comes",0.268962711358452,0,"1","Bacter_Bacter"
"1236","s__Coprococcus_comes","s__Dorea_longicatena",0.461772652137703,0,"1","Bacter_Bacter"
"1237","s__Eubacterium_sp._MSJ-33","s__Coprococcus_comes",0.276878679916638,0,"1","Bacter_Bacter"
"1238","s__Eubacterium_sp._c-25","s__Coprococcus_comes",0.124290142689569,0.02,"1","Bacter_Bacter"
"1239","s__Klebsiella_pneumoniae","s__Coprococcus_comes",0.120423670711564,0.04,"1","Bacter_Bacter"
"1240","s__Coprococcus_comes","s__Lachnospira_eligens",0.304326749263719,0,"1","Bacter_Bacter"
"1241","s__Ligilactobacillus_ruminis","s__Coprococcus_comes",0.244312909947486,0,"1","Bacter_Bacter"
"1242","s__Mageeibacillus_indolicus","s__Coprococcus_comes",0.122374872731887,0.03,"1","Bacter_Bacter"
"1243","s__Paenibacillus_larvae","s__Coprococcus_comes",0.179779431117521,0.03,"1","Bacter_Bacter"
"1244","s__Pseudobutyrivibrio_xylanivorans","s__Coprococcus_comes",0.437737642283904,0,"1","Bacter_Bacter"
"1245","s__Coprococcus_comes","s__Roseburia_hominis",0.244113080889361,0,"1","Bacter_Bacter"
"1246","s__Ruminococcus_bovis","s__Coprococcus_comes",0.191855082691088,0,"1","Bacter_Bacter"
"1247","s__Coprococcus_eutactus","Saccharomycodes ludwigii",-0.110036122804167,0.02,"-1","Bacter_fungi"
"1248","s__Coprococcus_eutactus","Sporothrix brasiliensis",-0.220880969915097,0,"-1","Bacter_fungi"
"1249","s__Coprococcus_eutactus","Stachybotrys chartarum",-0.247151748984625,0,"-1","Bacter_fungi"
"1250","s__Coprococcus_eutactus","Stemphylium lycopersici",-0.122880023200953,0.02,"-1","Bacter_fungi"
"1251","s__Coprococcus_eutactus","Tolypocladium capitatum",-0.168892763915603,0,"-1","Bacter_fungi"
"1252","s__Coprococcus_eutactus","Tolypocladium paradoxum",-0.336931481923052,0,"-1","Bacter_fungi"
"1253","s__Coprococcus_eutactus","Verticillium longisporum",-0.162264895304425,0,"-1","Bacter_fungi"
"1254","s__Coprococcus_eutactus","s__Coprococcus_sp._ART55",0.733609580383294,0,"1","Bacter_Bacter"
"1255","s__Coprococcus_eutactus","s__Dorea_longicatena",0.377910604922457,0,"1","Bacter_Bacter"
"1256","s__Coprococcus_eutactus","s__Eubacterium_sp._MSJ-33",0.469417297078304,0,"1","Bacter_Bacter"
"1257","s__Eubacterium_sp._c-25","s__Coprococcus_eutactus",0.153325300164522,0,"1","Bacter_Bacter"
"1258","s__Coprococcus_eutactus","s__Faecalibacterium_prausnitzii",0.127496366281342,0.04,"1","Bacter_Bacter"
"1259","s__Coprococcus_eutactus","s__Lachnospira_eligens",0.508882026055604,0,"1","Bacter_Bacter"
"1260","s__Lacrimispora_saccharolytica","s__Coprococcus_eutactus",0.165257521445664,0.02,"1","Bacter_Bacter"
"1261","s__Ligilactobacillus_ruminis","s__Coprococcus_eutactus",0.25371642573637,0,"1","Bacter_Bacter"
"1262","s__Mageeibacillus_indolicus","s__Coprococcus_eutactus",0.198638022510999,0,"1","Bacter_Bacter"
