"","KO_id","fc","Clust1_z_score_mean","Clust2_z_score_mean","Clust1_zscore_median","Clust2_zscore_median","p.val","p.adj","cohen.d","Level1","Level2","Level3","EC_num"
"86","K00244",1.01717622758893,1.28783695596685e-05,1.26609030081197e-05,8.990115e-06,7.32406e-06,0.0117143926139753,0.0269313227219273,0.013203688100726,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"87","K00245",0.436573290927056,3.36484265745856e-06,7.70739467435897e-06,8.673315e-07,2.28714e-06,1.15413572820332e-05,5.84210493301936e-05,-0.283172075155861,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]"
"88","K00246",0.383105386239572,2.72148122016575e-06,7.10374042735043e-06,3.762815e-07,1.542255e-06,3.3412703131011e-07,2.56526338815318e-06,-0.319159340967114,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","frdC; fumarate reductase subunit C"
"89","K00247",0.381085498630525,3.09250234944751e-06,8.11498301709402e-06,4.021065e-07,1.737e-06,8.03324651643324e-07,5.64308243811692e-06,-0.307136043420723,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","frdD; fumarate reductase subunit D"
"90","K00248",1.83790598161034,1.0082927640884e-05,5.48609544871795e-06,6.30403e-06,3.63064e-06,9.97014569147635e-12,1.79050812081057e-10,0.457843488953781,"Metabolism","Carbohydrate metabolism","Propanoate metabolism [PATH:ko00640]","ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]"
"91","K00254",0.449636168491842,4.85273232403315e-06,1.07925755623932e-05,1.379035e-06,2.9777e-06,6.77588597949548e-05,0.000280438848079219,-0.289298959183599,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]"
"92","K00259",0.720871410609393,2.6129474698895e-05,3.62470675273504e-05,2.385275e-05,3.326015e-05,4.03839898991235e-05,0.000176607803365092,-0.37678454834203,"Metabolism","Amino acid metabolism","Alanine, aspartate and glutamate metabolism [PATH:ko00250]","ald; alanine dehydrogenase [EC:1.4.1.1]"
"93","K00261",0.0685519522926117,9.3737014640884e-08,1.36738650769231e-06,0,0,4.20956087955149e-08,4.0960167757332e-07,-0.255400209107255,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]"
"94","K00262",0.840783528079039,0.000132129951381215,0.000157150975213675,0.000131847,0.000167337,5.38563650614181e-07,3.90612319378731e-06,-0.343247082570506,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"95","K00264",0,0,3.19378205128205e-09,0,0,0.00528682899364855,0.0131075913314918,-0.0746631777225641,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","GLT1; glutamate synthase (NADH) [EC:1.4.1.14]"
"96","K00265",0.332888427818096,1.83812529254144e-06,5.52174584316239e-06,8.092935e-07,1.32609e-06,0.000108304226674907,0.000429649743163439,-0.348205532029862,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]"
"97","K00266",1.6046987728326,9.91283552486188e-05,6.17738088461539e-05,8.93429e-05,5.583355e-05,3.34690063547741e-24,5.31706656724595e-22,0.923519239618823,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]"
"98","K00275",0.504910950717752,9.82429000359116e-06,1.94574706482906e-05,6.71214e-06,1.435405e-05,5.56339541188714e-11,9.01160970541171e-10,-0.471880271246134,"Metabolism","Metabolism of cofactors and vitamins","Vitamin B6 metabolism [PATH:ko00750]","pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]"
"99","K00283",0.603567764328398,3.47901506629834e-07,5.76408362393162e-07,0,0,0.00510919185239757,0.0131075913314918,-0.0664855721730105,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]"
"100","K00284",1.25544713885944,7.12414613259669e-07,5.67458868803419e-07,3.92943e-07,1.74565e-07,0.000197983892669485,0.000738728517318254,0.101685271838227,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]"
"101","K00285",0.40837841655876,2.85655397651934e-06,6.9948701025641e-06,3.19226e-07,1.47939e-06,3.64180198304876e-07,2.75755510375489e-06,-0.28894516476872,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]"
"102","K00286",0.859875473476397,5.70209254696133e-05,6.63130037179487e-05,5.455345e-05,6.015665e-05,0.0224640530410852,0.0457872050758463,-0.24156209096893,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
"103","K00290",1.51253094995296,3.74633106850829e-05,2.47686241965812e-05,3.56506e-05,2.034695e-05,1.4544413059328e-14,4.03192604976873e-13,0.522150218035203,"Metabolism","Amino acid metabolism","Lysine biosynthesis [PATH:ko00300]","LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]"
"104","K00294",0.594829462386878,5.7404669859116e-06,9.65060971068376e-06,4.94028e-06,6.66199e-06,0.000676132352673039,0.0022540473629669,-0.254994951302451,"Metabolism","Amino acid metabolism","Alanine, aspartate and glutamate metabolism [PATH:ko00250]","E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]"
"105","K00297",0.803700350703186,6.72817189779006e-05,8.37149304700855e-05,6.4076e-05,8.155835e-05,1.64450718090441e-05,7.96345726872698e-05,-0.364589962170319,"Metabolism","Energy metabolism","Carbon fixation pathways in prokaryotes [PATH:ko00720]","metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]"
"106","K00299",0.45685590112213,1.93959483646409e-06,4.24552869230769e-06,1.93163e-07,7.05857e-07,2.8761722835949e-05,0.000130334938205033,-0.237516745474682,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","ssuE, msuE; FMN reductase [EC:1.5.1.38]"
"107","K00303",2.65147743793666,5.58646815745856e-07,2.10692652991453e-07,0,0,0.000276694456386571,0.00100253197553047,0.346245996599417,"Metabolism","Amino acid metabolism","Glycine, serine and threonine metabolism [PATH:ko00260]","soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]"
"108","K00316",0.0321567691958209,1.25280085635359e-08,3.89591643589744e-07,0,0,1.39956926877352e-05,6.91911533772474e-05,-0.138011260505129,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","spdH; spermidine dehydrogenase [EC:1.5.99.6]"
"109","K00319",1.00172953566552,7.3416407320442e-07,7.32896502564103e-07,0,0,6.31339066833643e-06,3.47009557701248e-05,0.000266577857121746,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mtd; methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]"
"110","K00320",0.925864307616957,6.38136747513812e-07,6.89233554273504e-07,0,0,1.42891333081269e-05,7.03891056997237e-05,-0.0107185185901647,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]"
"111","K00322",0.330798727364473,2.64225649941989e-06,7.98750503205128e-06,3.56126e-07,1.554895e-06,1.95671414889356e-08,2.07502125597044e-07,-0.332511554220897,"Metabolism","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism [PATH:ko00760]","sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]"
"112","K00325",0.331780709806094,1.86480011267956e-06,5.62058027354701e-06,2.53029e-07,1.10947e-06,8.93353714333912e-08,8.01302392411775e-07,-0.335657569654616,"Metabolism","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism [PATH:ko00760]","pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]"
"113","K00326",0,0,6.83681585470085e-08,0,0,0.00528682899364855,0.0131075913314918,-0.0664238982165236,"Metabolism","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","E1.6.2.2; cytochrome-b5 reductase [EC:1.6.2.2]"
"114","K00330",0.648472879514189,3.86537499944751e-05,5.96073501538462e-05,3.678555e-05,5.58131e-05,5.02721198234016e-14,1.27783994418806e-12,-0.605762449990662,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]"
"115","K00331",0.67750337954382,4.93351535414365e-05,7.28190515811966e-05,4.81103e-05,7.44405e-05,4.28495181021001e-13,9.31525971161707e-12,-0.581569444939715,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]"
"116","K00334",0.61331665104338,2.15168296022099e-05,3.50827416239316e-05,1.81368e-05,2.503795e-05,3.32783953065187e-07,2.55732859188048e-06,-0.437926875073285,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]"
"117","K00335",0.589728276966293,7.86446228425414e-06,1.33357388333333e-05,4.97409e-06,6.89027e-06,0.00270438229438476,0.00762748451140748,-0.282067353611807,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]"
"118","K00337",0.680253689228263,4.27462815718232e-05,6.28387353846154e-05,4.158125e-05,6.08901e-05,2.18840411849786e-11,3.71219844412952e-10,-0.546419561781628,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]"
"119","K00338",0.605612229857385,2.91704851850829e-05,4.81669354529915e-05,2.66356e-05,4.57112e-05,5.3562422903842e-14,1.3531473260203e-12,-0.589352397603026,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]"
"120","K00339",0.65707224075965,3.78244809502762e-05,5.75651786880342e-05,3.54273e-05,5.38665e-05,7.17601964376068e-12,1.3202917210937e-10,-0.557236448604019,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]"
"121","K00340",0.646067779243282,4.04796722209945e-05,6.26554574017094e-05,3.84272e-05,6.00515e-05,1.23159002804804e-13,2.91523358788105e-12,-0.589596775799004,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]"
"122","K00342",0.641347939361374,3.63881887955801e-05,5.67370479615385e-05,3.50075e-05,5.069345e-05,7.20051018706618e-12,1.32185365900786e-10,-0.561586793893022,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]"
"123","K00343",0.592121579002777,2.7717282339779e-05,4.68101202905983e-05,2.51285e-05,4.09564e-05,9.60620444775577e-14,2.31361093128019e-12,-0.578560539809847,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]"
"124","K00362",0.0832608640945388,2.43714721298343e-07,2.92712217136752e-06,0,0,1.75563239513813e-09,2.23816037287594e-08,-0.252938651882326,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]"
"125","K00363",0.406984073510307,2.55393333121547e-06,6.27526602991453e-06,2.43697e-07,1.220785e-06,3.68826772636857e-08,3.65771664916335e-07,-0.272893217004692,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]"
"126","K00364",0.412466232021938,2.38049873535912e-06,5.77137848034188e-06,5.32422e-07,1.27437e-06,3.36789474892744e-06,1.99585211771087e-05,-0.289928921858225,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","guaC, GMPR; GMP reductase [EC:1.7.1.7]"
"127","K00366",1.03677238004996,1.65625420276243e-06,1.59750995940171e-06,7.947175e-07,3.91511e-07,0.000113238804053686,0.000447805533885831,0.0140890457646065,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]"
"128","K00370",0.100885989522421,2.47997281270718e-07,2.45819347606838e-06,0,0,1.6665298214904e-09,2.14493696984375e-08,-0.293505249254512,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]"
"129","K00371",0.404548340634809,3.38234024281768e-06,8.3607814025641e-06,3.89403e-07,1.661035e-06,3.5961230262342e-07,2.7254653504331e-06,-0.301391762854535,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]"
"130","K00372",0.121347697471966,2.90802914640884e-08,2.39644361367521e-07,0,0,1.3551293310229e-05,6.71952185088846e-05,-0.20756062988832,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]"
"131","K00374",0.534375106371632,3.27233194779006e-06,6.12366090555556e-06,4.437905e-07,1.344685e-06,0.00173015365293283,0.0052335405810612,-0.209569716877732,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]"
"132","K00380",0.437504327932838,4.36893513370166e-06,9.98603866239316e-06,1.10858e-06,2.22001e-06,0.000217226095137868,0.00080398959316036,-0.277301892498816,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]"
"133","K00381",0.470956015708739,3.98106680331492e-06,8.45316052991453e-06,8.81066e-07,2.017365e-06,2.35463373882621e-05,0.000109401739687533,-0.307548138964764,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]"
"134","K00382",0.651995645952048,4.04249649872928e-05,6.20018940897436e-05,3.92197e-05,6.036e-05,9.76705336757024e-14,2.34020819210904e-12,-0.58024687954434,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"135","K00384",1.15354776048657,9.86119805524862e-05,8.54858237606838e-05,9.432935e-05,8.33178e-05,1.24659143022909e-05,6.24884211475879e-05,0.310441961723943,"Metabolism","Metabolism of other amino acids","Selenocompound metabolism [PATH:ko00450]","trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"136","K00394",2.2283279962624,1.47593378538674e-05,6.62350330769231e-06,1.021945e-05,3.046475e-06,2.61493907511989e-22,2.75115742882316e-20,0.699554517120892,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]"
"137","K00395",2.08535498747234,9.83007359116022e-06,4.71386102136752e-06,6.631345e-06,2.07893e-06,5.72352039875771e-17,2.40010162508312e-15,0.74201305974345,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]"
"138","K00399",1.35851590890612,7.14901121546961e-08,5.26236841880342e-08,0,0,0.00411925922776942,0.0112269043464863,0.0304272563653859,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mcrA; methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]"
"139","K00400",0.904140077266959,1.10124227872928e-06,1.21799962905983e-06,0,0,5.98174057540609e-06,3.30757422312113e-05,-0.0137963361540858,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","K00400; methyl coenzyme M reductase system, component A2"
"140","K00401",0.992318973991694,7.26059298066298e-07,7.31679346153846e-07,0,0,4.89242947164827e-06,2.76634906675471e-05,-0.0011471126048707,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mcrB; methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]"
"141","K00402",0.991477793993741,8.04791069889503e-07,8.11708617948718e-07,0,0,5.37086782300953e-05,0.000228264041216653,-0.00127253423870055,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mcrG; methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]"
"142","K00411",0.0350336572379696,5.30529613259669e-09,1.51434264957265e-07,0,0,0.00899689165765275,0.02158052322412,-0.107544440102075,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]"
"143","K00412",0.0585213698299404,4.99488232044199e-09,8.53514252136752e-08,0,0,9.14893526852231e-06,4.79206270689844e-05,-0.158324727537015,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"
"144","K00413",0.00512103620090966,3.40756077348066e-10,6.65404547008547e-08,0,0,0.00763089345291309,0.0184539844304786,-0.0716098180369775,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit"
"145","K00415",0.00337319197893686,1.24309944751381e-10,3.68523183760684e-08,0,0,0.0112959195784963,0.0264200429326042,-0.0687129253482548,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","QCR2, UQCRC2; ubiquinol-cytochrome c reductase core subunit 2"
"146","K00425",0.612322662038494,2.55961209104972e-05,4.18016880598291e-05,2.301545e-05,3.648895e-05,6.65507296047232e-10,9.14768015415339e-09,-0.500410480736802,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]"
"147","K00426",0.614644657223341,2.32873578480663e-05,3.78875136623932e-05,2.10611e-05,3.261435e-05,1.28498157447713e-11,2.28284576059259e-10,-0.508900108549085,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]"
"148","K00432",0.641639091630888,1.72515960082873e-05,2.68867596025641e-05,1.484145e-05,2.34045e-05,2.36206901322671e-09,2.95205024482085e-08,-0.477670868977146,"Metabolism","Lipid metabolism","Arachidonic acid metabolism [PATH:ko00590]","gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]"
"149","K00440",0.966674886468515,6.77743870165746e-07,7.01108386752137e-07,0,0,4.17323835954593e-05,0.000181830812701524,-0.00502551829277172,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]"
"150","K00441",0.99547689183948,1.25982532016575e-06,1.26554953760684e-06,0,0,3.55237347283373e-07,2.69725710101833e-06,-0.000677936656880022,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]"
"151","K00442",0.88870928855699,6.94402758287293e-07,7.81360977350427e-07,0,0,0.000237298448836049,0.000871641834519609,-0.0156656911260342,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","frhD; coenzyme F420 hydrogenase subunit delta"
"152","K00443",0.956998105546027,7.16527155524862e-07,7.48723692735043e-07,0,0,0.000115231564003479,0.000454095369875612,-0.00660430819909631,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","frhG; coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]"
